x,g
-108.75,28.452034708438855
-106.75,28.452010998358915
-104.75,28.45197706412166
-102.75,28.451933815037773
-100.75,28.451882101132867
-98.75,28.451822717926067
-96.75,28.451756410734653
-94.75,28.451683878556764
-92.75,28.45160577758463
-90.75,28.45152272438197
-88.75,28.451435298770285
-86.75,28.451344046451347
-84.75,28.45124948139169
-82.75,28.45115208799882
-80.75,28.451052323107945
-78.75,28.450950617793435
-76.75,28.450847379034315
-74.75,28.450742991233614
-72.75,28.450637817617185
-70.75,28.450532201516996
-68.75,28.45042646754983
-66.75,28.45032092270566
-64.75,28.450215857347242
-62.75,28.45011154613145
-60.75,28.450008248866414
-58.75,28.449906211292358
-56.75,28.44980566581115
-54.75,28.449706832160132
-52.75,28.449609918030877
-50.75,28.449515119647103
-48.75,28.449422622297003
-46.75,28.449332600826253
-44.75,28.44924522009567
-42.75,28.449160635402706
-40.75,28.449078992875275
-38.75,28.44900042983206
-36.75,28.448925075119575
-34.75,28.448853049417423
-32.75,28.448784465530185
-30.75,28.448719428648126
-28.75,28.448658036586735
-26.75,28.448600380014742
-24.75,28.4485465426546
-22.75,28.448496601469607
-20.75,28.44845062683438
-18.75,28.448408682687685
-16.75,28.448370826670654
-14.75,28.448337110251785
-12.75,28.448307578834445
-10.75,28.448282271855064
-8.75,28.44826122286627
-6.75,28.448244459604854
-4.75,28.448232004053413
-2.75,28.448223872481723
-0.75,28.448220075484805
1.25,28.448220618000914
3.25,28.448225499325794
5.25,28.448234713106547
7.25,28.44824824733335
9.25,28.44826608431126
11.25,28.44828820062389
13.25,28.448314567087042
15.25,28.4483451486837
17.25,28.448379904493848
19.25,28.44841878760737
21.25,28.448461745024126
23.25,28.448508717539582
25.25,28.44855963962065
27.25,28.448614439260368
29.25,28.448673037821415
31.25,28.44873534986386
33.25,28.448801282951333
35.25,28.44887073744708
37.25,28.448943606280455
39.25,28.449019774703586
41.25,28.449099120022844
43.25,28.449181511302662
45.25,28.449266809056727
47.25,28.449354864898062
49.25,28.449445521176898
51.25,28.44953861057705
53.25,28.449633955686625
55.25,28.44973136853087
57.25,28.449830650070993
59.25,28.44993158965896
61.25,28.450033964452487
63.25,28.450137538779973
65.25,28.450242063454354
67.25,28.45034727503226
69.25,28.45045289501172
71.25,28.450558628962995
73.25,28.450664165586904
75.25,28.4507691756927
77.25,28.450873311090522
79.25,28.450976203382943
81.25,28.451077462660116
83.25,28.45117667606653
85.25,28.451273406249005
87.25,28.45136718965563
89.25,28.451457534683357
91.25,28.451543919642713
93.25,28.45162579053473
95.25,28.45170255860791
97.25,28.451773597672354
99.25,28.45183824114527
101.25,28.451895778791833
103.25,28.45194545312339
105.25,28.451986455415476
107.25,28.452017921289297
109.25,28.452038925805837
111.25,28.452048478002745
113.25,28.452045514804546
115.25,28.452028894208148
117.25,28.45199738765415
119.25,28.451949671450933
121.25,28.451884317124875
123.25,28.451799780521284
125.25,28.451694389466134
127.25,28.451566329761217
129.25,28.45141362923682
131.25,28.451234139530985
133.25,28.451025515217665
135.25,28.450785189798996
137.25,28.45051034800175
139.25,28.45019789368931
141.25,28.449844412538077
143.25,28.44944612845316
145.25,28.448998852443104
147.25,28.44849792236899
149.25,28.44793813160103
151.25,28.44731364408203
153.25,28.44661789267191
155.25,28.44584345676243
157.25,28.4449819140125
159.25,28.443973731450065
161.25,28.442855070850126
163.25,28.441621235695767
165.25,28.440258204583984
167.25,28.438749623998103
169.25,28.43707628828202
171.25,28.435215472597385
173.25,28.43314006795457
175.25,28.430817446307596
177.25,28.428207952303207
179.25,28.425262870745172
181.25,28.421921645510302
183.25,28.41810801025259
185.25,28.413724505560964
187.25,28.408644551348562
189.25,28.402700726167776
191.25,28.39566700631377
193.25,28.387231107237472
195.25,28.376950088534766
197.25,28.3641766636589
199.25,28.34793223440401
201.25,28.326678765987836
203.25,28.297888291466062
205.25,28.257176554909574
207.25,28.19635904726809
209.25,28.09717542092353
211.25,28.94711264406673
213.25,29.047398796168338
215.25,29.112926261210827
217.25,29.159170419386292
219.25,29.193480086552455
221.25,29.219952490697757
223.25,29.24105430832965
225.25,29.258346538445927
227.25,29.2728560211224
229.25,29.285280673588
231.25,29.296108605727653
233.25,29.305689940195602
235.25,29.31428154077118
237.25,29.322075679589705
239.25,29.32921889277385
241.25,29.33582467813356
243.25,29.341982231604593
245.25,29.34776257724359
247.25,29.353222946223326
249.25,29.35840995680458
251.25,29.363361958663205
253.25,29.3681107852843
255.25,29.372683080712616
257.25,29.37710131595213
259.25,29.3813845761464
261.25,29.385549176425208
263.25,29.389609148253932
265.25,29.393576626886723
267.25,29.397462162558558
269.25,29.40127497233884
271.25,29.40502314541861
273.25,29.408713811564184
275.25,29.412353280217722
277.25,29.415947156040264
279.25,29.41950043542275
281.25,29.42301758752608
283.25,29.42650262266767
285.25,29.4299591503047
287.25,29.43339042841393
289.25,29.436799405725218
291.25,29.440188757987322
293.25,29.443560919228446
295.25,29.44691810880178
297.25,29.45026235486473
299.25,29.453595514830646
301.25,29.456919293238673
303.25,29.460235257416777
305.25,29.463544851249065
307.25,29.466849407310296
309.25,29.470150157591185
311.25,29.47344824300052
313.25,29.476744721806014
315.25,29.4800405771486
317.25,29.483336723748334
319.25,29.4866340139009
321.25,29.48993324285189
323.25,29.493235153622397
325.25,29.496540441351048
327.25,29.49984975720797
329.25,29.503163711929137
331.25,29.50648287901451
333.25,29.509807797624916
335.25,29.513138975212655
337.25,29.516476889912482
339.25,29.519821992718526
341.25,29.523174709470005
343.25,29.52653544266345
345.25,29.52990457311132
347.25,29.533282461459574
349.25,29.53666944957983
351.25,29.540065861847427
353.25,29.543472006315838
355.25,29.54688817579803
357.25,29.550314648862525
359.25,29.553751690752033
361.25,29.557199554232454
363.25,29.560658480376937
365.25,29.564128699292052
367.25,29.56761043079011
369.25,29.57110388501292
371.25,29.574609263010288
373.25,29.577789208294874
375.25,29.58098150423037
377.25,29.584186334513614
379.25,29.58740387544957
381.25,29.590634296369497
383.25,29.593877760021297
385.25,29.597134422934253
387.25,29.60040443575923
389.25,29.60368794358766
391.25,29.60698508624965
393.25,29.61029599859297
395.25,29.61362081074503
397.25,29.61695964835866
399.25,29.62031263284217
401.25,29.623679881575853
403.25,29.62706150811574
405.25,29.630457622384604
407.25,29.633868330851925
409.25,29.637293736703718
411.25,29.640733940001876
413.25,29.644189037835098
415.25,29.647659124460425
417.25,29.651144291437415
419.25,29.65464462775494
421.25,29.658160219950492
423.25,29.661691152222822
425.25,29.665237506539423
427.25,29.668799362737236
429.25,29.672376798618302
431.25,29.675969890040538
433.25,29.679578711003444
435.25,29.683203333729594
437.25,29.686843828741768
439.25,29.69050026493611
441.25,29.69417270965147
443.25,29.697861228735754
445.25,29.701565886608133
447.25,29.70528674631872
