x,g
-261.0,29.595688850740277
-259.0,29.593634105816765
-257.0,29.59159572978211
-255.0,29.58957370963129
-253.0,29.587568032457373
-251.0,29.585578685452123
-249.0,29.583605655905686
-247.0,29.581648931206814
-245.0,29.57970849884317
-243.0,29.577784346401124
-241.0,29.57587646156605
-239.0,29.573984832122214
-237.0,29.57210944595339
-235.0,29.5702502910421
-233.0,29.568407355470438
-231.0,29.566580627419732
-229.0,29.564770095170882
-227.0,29.562975747104275
-225.0,29.561197571699903
-223.0,29.559435557537363
-221.0,29.557689693296123
-219.0,29.555959967755463
-217.0,29.554246369794402
-215.0,29.55254888839204
-213.0,29.550867512627452
-211.0,29.54920223167976
-209.0,29.547553034828205
-207.0,29.545919911452245
-205.0,29.54430285103153
-203.0,29.54270184314608
-201.0,29.541116877476068
-199.0,29.539547943802187
-197.0,29.537995032005565
-195.0,29.536458132067736
-193.0,29.53493723407088
-191.0,29.53343232819745
-189.0,29.531943404730832
-187.0,29.53047045405483
-185.0,29.529013466654003
-183.0,29.52757243311359
-181.0,29.526147344119615
-179.0,29.52473819045887
-177.0,29.52334496301881
-175.0,29.521967652787914
-173.0,29.520606250855458
-171.0,29.51926074841159
-169.0,29.517931136747407
-167.0,29.516617407254955
-165.0,29.515319551427186
-163.0,29.514037560858096
-161.0,29.512771427242765
-159.0,29.51152114237709
-157.0,29.510286698158325
-155.0,29.509068086584552
-153.0,29.50786529975498
-151.0,29.506678329870095
-149.0,29.505507169231322
-147.0,29.50435181024127
-145.0,29.503212245403823
-143.0,29.502088467323876
-141.0,29.50098046870758
-139.0,29.499888242362317
-137.0,29.498811781196558
-135.0,29.49775107822018
-133.0,29.49670612654413
-131.0,29.495676919380635
-129.0,29.494663450043184
-127.0,29.493665711946505
-125.0,29.492683698606694
-123.0,29.491717403640912
-121.0,29.490766820767853
-119.0,29.489831943807197
-117.0,29.488912766680198
-115.0,29.488009283409244
-113.0,29.487121488118042
-111.0,29.486249375031672
-109.0,29.485392938476448
-107.0,29.484552172880065
-105.0,29.48372707277146
-103.0,29.48291763278101
-101.0,29.482123847640217
-99.0,29.48134571218213
-97.0,29.480583221340968
-95.0,29.479836370152356
-93.0,29.479105153753135
-91.0,29.478389567381715
-89.0,29.4776896063776
-87.0,29.477005266181664
-85.0,29.476336542336256
-83.0,29.475683430484978
-81.0,29.475045926372655
-79.0,29.474424025845586
-77.0,29.473817724851394
-75.0,29.473227019438966
-73.0,29.472651905758564
-71.0,29.47209238006181
-69.0,29.47154843870157
-67.0,29.471020078132145
-65.0,29.470507294909005
-63.0,29.470010085689175
-61.0,29.469528447230775
-59.0,29.469062376393413
-57.0,29.468611870137995
-55.0,29.468176925526627
-53.0,29.46775753972287
-51.0,29.46735370999158
-49.0,29.46696543369887
-47.0,29.4665927083123
-45.0,29.466235531400578
-43.0,29.4658939006338
-41.0,29.46556781378337
-39.0,29.465257268722155
-37.0,29.46496226342402
-35.0,29.46468279596433
-33.0,29.46441886451971
-31.0,29.464170467368213
-29.0,29.46393760288911
-27.0,29.463720269562828
-25.0,29.463518465971273
-23.0,29.46333219079762
-21.0,29.463161442826387
-19.0,29.463006220943235
-17.0,29.46286652413531
-15.0,29.46274235149091
-13.0,29.462633702199653
-11.0,29.462540575552616
-9.0,29.462462970941857
-7.0,29.462400887861065
-5.0,29.462354325904958
-3.0,29.462323284769713
-1.0,29.462307764252767
1.0,29.46230776425274
3.0,29.46232328476973
5.0,29.46235432590499
7.0,29.462400887861044
9.0,29.462462970941868
11.0,29.46254057555257
13.0,29.462633702199675
15.0,29.46274235149091
17.0,29.462866524135315
19.0,29.46300622094323
21.0,29.4631614428264
23.0,29.463332190797658
25.0,29.463518465971298
27.0,29.46372026956282
29.0,29.463937602889057
31.0,29.464170467368252
33.0,29.464418864519708
35.0,29.464682795964297
37.0,29.46496226342399
39.0,29.465257268722134
41.0,29.465567813783398
43.0,29.465893900633823
45.0,29.466235531400535
47.0,29.466592708312326
49.0,29.46696543369891
51.0,29.467353709991617
53.0,29.467757539722854
55.0,29.468176925526592
57.0,29.46861187013796
59.0,29.469062376393424
61.0,29.469528447230793
63.0,29.47001008568917
65.0,29.470507294909023
67.0,29.471020078132145
69.0,29.471548438701603
71.0,29.472092380061827
73.0,29.472651905758593
75.0,29.473227019438976
77.0,29.473817724851425
79.0,29.474424025845572
81.0,29.475045926372605
83.0,29.475683430484963
85.0,29.476336542336306
87.0,29.4770052661817
89.0,29.477689606377577
91.0,29.47838956738173
93.0,29.479105153753178
95.0,29.479836370152317
97.0,29.48058322134096
99.0,29.481345712182147
101.0,29.482123847640214
103.0,29.482917632780996
105.0,29.4837270727715
107.0,29.484552172880036
109.0,29.485392938476455
111.0,29.486249375031676
113.0,29.48712148811804
115.0,29.48800928340922
117.0,29.488912766680162
119.0,29.48983194380719
121.0,29.490766820767803
123.0,29.49171740364094
125.0,29.492683698606715
127.0,29.493665711946534
129.0,29.494663450043184
131.0,29.495676919380628
133.0,29.49670612654409
135.0,29.497751078220173
137.0,29.49881178119656
139.0,29.499888242362303
141.0,29.50098046870759
143.0,29.502088467323873
145.0,29.503212245403866
147.0,29.504351810241253
149.0,29.50550716923128
151.0,29.506678329870084
153.0,29.507865299754975
155.0,29.50906808658454
157.0,29.51028669815834
159.0,29.511521142377088
161.0,29.51277142724272
163.0,29.514037560858096
165.0,29.515319551427137
167.0,29.516617407254905
169.0,29.517931136747414
171.0,29.519260748411575
173.0,29.520606250855437
175.0,29.521967652787897
177.0,29.52334496301878
179.0,29.52473819045882
181.0,29.52614734411964
183.0,29.527572433113615
185.0,29.52901346665397
187.0,29.53047045405482
189.0,29.531943404730846
191.0,29.53343232819745
193.0,29.534937234070835
195.0,29.536458132067732
197.0,29.537995032005597
199.0,29.53954794380217
201.0,29.54111687747601
203.0,29.542701843146077
205.0,29.54430285103154
207.0,29.54591991145224
209.0,29.547553034828226
211.0,29.54920223167972
213.0,29.550867512627413
215.0,29.552548888392064
217.0,29.55424636979439
219.0,29.555959967755477
221.0,29.557689693296155
223.0,29.559435557537373
225.0,29.56119757169986
227.0,29.56297574710429
229.0,29.564770095170907
231.0,29.566580627419736
233.0,29.56840735547041
235.0,29.570250291042058
237.0,29.572109445953345
239.0,29.573984832122274
241.0,29.57587646156602
243.0,29.57778434640108
245.0,29.57970849884317
247.0,29.581648931206857
249.0,29.58360565590568
251.0,29.58557868545213
253.0,29.587568032457405
255.0,29.58957370963131
257.0,29.59159572978214
259.0,29.593634105816722
261.0,29.595688850740277
263.0,29.597759977656086
265.0,29.599847499765463
267.0,29.601951430367954
269.0,29.60407178286074
271.0,29.606208570738843
273.0,29.608361807594854
275.0,29.610531507118782
277.0,29.61271768309794
279.0,29.61492034941692
281.0,29.617139520057297
283.0,29.619375209097466
285.0,29.62162743071275
287.0,29.62389619917485
289.0,29.62618152885194
291.0,29.628483434208416
293.0,29.630801929804914
295.0,29.633137030297753
297.0,29.63548875043912
299.0,29.637857105076716
301.0,29.640242109153633
303.0,29.64264377770793
305.0,29.645062125872933
307.0,29.647497168876477
309.0,29.64994892204112
311.0,29.652417400783577
313.0,29.65490262061491
315.0,29.657404597139948
317.0,29.659923346057088
319.0,29.662458883158422
321.0,29.66501122432899
323.0,29.66758038554691
325.0,29.670166382882954
327.0,29.672769232500322
329.0,29.67538895065439
331.0,29.678025553692517
333.0,29.680679058053528
335.0,29.68334948026768
337.0,29.68603683695632
339.0,29.68874114483139
341.0,29.691462420695558
343.0,29.6942006814413
345.0,29.696955944051098
347.0,29.69972822559697
349.0,29.702517543239946
351.0,29.70532391422997
353.0,29.70814735590546
355.0,29.7109878856929
357.0,29.713845521106673
359.0,29.716720279748227
361.0,29.7196121793063
363.0,29.72252123755618
365.0,29.7254474723593
367.0,29.728390901662923
369.0,29.731351543499745
371.0,29.734329415987343
373.0,29.737324537328018
375.0,29.740336925807874
377.0,29.743366599796857
379.0,29.74641357774807
381.0,29.749477878197222
383.0,29.75255951976239
385.0,29.755658521143182
387.0,29.758774901120674
389.0,29.76190867855647
391.0,29.765059872392413
393.0,29.76822850165003
395.0,29.771414585429877
397.0,29.774618142911088
399.0,29.77783919335082
401.0,29.78107775608359
403.0,29.784333850520692
405.0,29.78760749614957
407.0,29.79089871253337
409.0,29.794207519310067
411.0,29.79753393619204
413.0,29.800877982965105
415.0,29.80423967948823
417.0,29.80761904569259
419.0,29.811016101580947
421.0,29.814430867226914
423.0,29.817863362774265
425.0,29.82131360843616
427.0,29.82478162449441
429.0,29.828267431298656
431.0,29.831771049265683
433.0,29.835292498878317
435.0,29.83883180068521
437.0,29.842388975299336
439.0,29.845964043397533
441.0,29.849557025719516
443.0,29.85316794306698
445.0,29.856796816302698
447.0,29.86044366634969
449.0,29.864108514190214
451.0,29.867791380864666
453.0,29.871492287470844
455.0,29.875211255162778
457.0,29.87894830514986
459.0,29.88270345869569
461.0,29.886476737116936
463.0,29.890268161782533
465.0,29.894077754112327
467.0,29.89790553557616
469.0,29.90175152769243
471.0,29.90561575202727
473.0,29.909498230193034
475.0,29.913398983847536
477.0,29.917318034692283
479.0,29.921255404471648
481.0,29.925211114971297
483.0,29.929185188017097
485.0,29.933177645473716
487.0,29.937188509243114
489.0,29.941217801263345
491.0,29.94526554350729
493.0,29.949331757980804
495.0,29.953416466721638
497.0,29.957519691797728
499.0,29.96164145530574
501.0,29.96578177936958
503.0,29.969940686138866
505.0,29.974118197787043
507.0,29.97831433651015
509.0,29.982529124524884
511.0,29.986762584066778
513.0,29.991014737389115
515.0,29.995285606760227
517.0,29.999575214462567
519.0,30.003883582790333
521.0,30.00821073404789
523.0,30.01255669054771
525.0,30.016921474608544
527.0,30.02130510855341
529.0,30.025707614707684
531.0,30.03012901539693
533.0,30.034569332944844
535.0,30.039028589671233
537.0,30.043506807889777
539.0,30.04800400990589
541.0,30.05252021801451
543.0,30.057055454497675
545.0,30.06160974162234
547.0,30.066183101638025
549.0,30.070775556774326
551.0,30.075387129238635
553.0,30.080017841213323
555.0,30.084667714853683
557.0,30.089336772284707
559.0,30.094025035599252
561.0,30.098732526854604
563.0,30.103459268070377
565.0,30.10820528122506
567.0,30.112970588253937
569.0,30.117755211045594
571.0,30.122559171439395
573.0,30.127382491222143
575.0,30.132225192125496
577.0,30.137087295822447
579.0,30.141968823924298
581.0,30.146869797977654
583.0,30.151790239460784
585.0,30.156730169780687
587.0,30.161689610269516
589.0,30.166668582180918
591.0,30.17166710668703
593.0,30.176685204874463
595.0,30.181722897740894
597.0,30.18678020619131
599.0,30.19185715103403
601.0,30.19695375297728
603.0,30.202070032624974
605.0,30.207206010472824
607.0,30.21236170690433
609.0,30.21753714218657
611.0,30.222732336466002
613.0,30.227947309764424
615.0,30.233182081974277
617.0,30.23843667285427
619.0,30.243711102025337
621.0,30.24900538896538
623.0,30.254319553005054
625.0,30.259653613322754
627.0,30.265007588939977
629.0,30.270381498716304
631.0,30.275775361344266
633.0,30.281189195344503
635.0,30.286623019060297
637.0,30.292076850652467
639.0,30.297550708093777
641.0,30.30304460916375
643.0,30.308558571442834
645.0,30.3140926123068
647.0,30.319646748920864
649.0,30.325220998234116
651.0,30.33081537697315
653.0,30.33642990163595
655.0,30.3420645884862
657.0,30.34771945354634
659.0,30.35339451259149
661.0,30.359089781142604
663.0,30.36480527446016
665.0,30.370541007537316
667.0,30.37629699509255
669.0,30.38207325156315
671.0,30.387869791097838
673.0,30.393686627549492
675.0,30.399523774467585
677.0,30.405381245091007
679.0,30.41125905233993
681.0,30.417157208808213
683.0,30.423075726755524
685.0,30.429014618098876
687.0,30.434973894404816
689.0,30.440953566880637
691.0,30.446953646366023
693.0,30.452974143324354
695.0,30.459015067833683
697.0,30.465076429577806
699.0,30.471158237837145
701.0,30.477260501479115
703.0,30.483383228949023
705.0,30.489526428260003
707.0,30.495690106983165
709.0,30.501874272238094
711.0,30.508078930681698
713.0,30.5143040884984
715.0,30.520549751389773
717.0,30.52681592456298
719.0,30.5331026127204
721.0,30.539409820048267
723.0,30.545737550205178
725.0,30.552085806310654
727.0,30.55845459093326
729.0,30.564843906078654
731.0,30.571253753177256
733.0,30.577684133071894
735.0,30.584135046005088
737.0,30.590606491606117
739.0,30.597098468877917
741.0,30.60361097618376
743.0,30.610144011233583
745.0,30.616697571070002
747.0,30.623271652054438
749.0,30.62986624985258
751.0,30.636481359419818
753.0,30.643116974986402
755.0,30.649773090042007
757.0,30.656449697320745
759.0,30.66314678878497
761.0,30.669864355609718
763.0,30.676602388165932
765.0,30.683360876004457
767.0,30.690139807838584
769.0,30.69693917152713
771.0,30.70375895405694
773.0,30.71059914152506
775.0,30.717459719120352
777.0,30.724340671105338
779.0,30.73124198079717
781.0,30.738163630548378
783.0,30.745105601727882
785.0,30.752067874700323
787.0,30.7590504288065
789.0,30.766053242342398
791.0,30.773076292538303
793.0,30.780119555537595
795.0,30.787183006374804
797.0,30.79426661895342
799.0,30.80137036602359
801.0,30.80849421915886
803.0,30.815638148733104
805.0,30.822802123896434
807.0,30.829986112550987
809.0,30.837190081326295
811.0,30.8444139955543
813.0,30.85165781924333
815.0,30.858921515052398
817.0,30.866205044264454
819.0,30.87350836675936
821.0,30.88083144098636
823.0,30.888174223936044
825.0,30.895536671111604
827.0,30.90291873650008
829.0,30.910320372542447
831.0,30.91774153010347
833.0,30.925182158440997
835.0,30.93264220517486
837.0,30.94012161625442
839.0,30.94762033592677
841.0,30.95513830670324
843.0,30.96267546932579
845.0,30.97023176273286
847.0,30.977807124024068
849.0,30.985401488425172
851.0,30.993014789251035
853.0,31.000646957869613
855.0,31.008297923663612
857.0,31.01596761399248
859.0,31.023655954153316
861.0,31.031362867341286
863.0,31.03908827460896
865.0,31.046832094825
867.0,31.054594244632405
869.0,31.062374638405423
871.0,31.070173188206258
873.0,31.0779898037404
875.0,31.085824392311718
877.0,31.093676858776007
879.0,31.10154710549425
881.0,31.109435032284726
883.0,31.117340536374563
885.0,31.12526351234962
887.0,31.133203852104476
889.0,31.1411614447906
891.0,31.149136176763953
893.0,31.157127931531424
895.0,31.165136589696846
897.0,31.173162028905054
899.0,31.181204123785317
901.0,31.189262745894297
903.0,31.19733776365684
905.0,31.205429042306584
907.0,31.213536443824882
909.0,31.221659826878806
911.0,31.229799046758107
913.0,31.237953955310374
915.0,31.246124400876248
917.0,31.25431022822155
919.0,31.262511278470246
921.0,31.270727389034224
923.0,31.278958393543043
925.0,31.287204121771598
927.0,31.29546439956717
929.0,31.303739048774208
931.0,31.31202788715839
933.0,31.320330728328884
935.0,31.32864738165932
937.0,31.33697765220716
939.0,31.3453213406314
941.0,31.35367824310924
943.0,31.36204815125045
945.0,31.370430852010692
947.0,31.37882612760304
949.0,31.387233755407554
951.0,31.395653507879295
953.0,31.404085152455114
955.0,31.41252845145768
957.0,31.420983161998493
959.0,31.42944903587874
961.0,31.43792581948809
963.0,31.446413253702147
965.0,31.45491107377715
967.0,31.463419009243363
969.0,31.471936783796163
971.0,31.480464115185043
973.0,31.48900071510038
975.0,31.49754628905819
977.0,31.50610053628301
979.0,31.514663149587932
981.0,31.523233815252585
983.0,31.531812212899172
985.0,31.540398015365295
987.0,31.548990888575652
989.0,31.557590491409794
991.0,31.566196475568468
993.0,31.57480848543704
995.0,31.583426157946008
997.0,31.592049122429728
999.0,31.600677000481152
1001.0,31.609309405805238
1003.0,31.617945944068403
1005.0,31.626586212745607
1007.0,31.63522980096468
1009.0,31.6438762893473
1011.0,31.652525249847223
1013.0,31.66117624558509
1015.0,31.669828830680853
1017.0,31.678482550081853
1019.0,31.68713693938881
1021.0,31.695791524677432
1023.0,31.704445822317634
1025.0,31.713099338788574
1027.0,31.721751570490486
1029.0,31.73040200355268
1031.0,31.739050113638694
1033.0,31.74769536574624
1035.0,31.756337214005153
1037.0,31.76497510147012
1039.0,31.77360845991006
1041.0,31.78223670959331
1043.0,31.790859259069176
1045.0,31.79947550494465
1047.0,31.80808483165757
1049.0,31.816686611245075
1051.0,31.825280203107706
1053.0,31.833864953769336
1055.0,31.842440196632182
1057.0,31.85100525172755
1059.0,31.859559425461594
1061.0,31.86810201035673
1063.0,31.876632284787387
1065.0,31.88514951271152
1067.0,31.893652943396997
1069.0,31.902141811142467
1071.0,31.91061533499338
1073.0,31.91907271845217
1075.0,31.927513149183948
1077.0,31.935935798715732
1079.0,31.94433982213039
1081.0,31.952724357755304
1083.0,31.96108852684448
1085.0,31.9694314332556
1087.0,31.977752163120062
1089.0,31.9860497845079
1091.0,31.994323347085867
